"","[Clostridium] innocuum group","[Eubacterium] brachy group","[Eubacterium] eligens group","[Eubacterium] fissicatena group","[Eubacterium] hallii group","[Eubacterium] nodatum group","[Eubacterium] oxidoreducens group","[Eubacterium] ruminantium group","[Eubacterium] siraeum group","[Eubacterium] ventriosum group","[Eubacterium] xylanophilum group","[Ruminococcus] gauvreauii group","[Ruminococcus] gnavus group","[Ruminococcus] torques group","Abiotrophia","Acetanaerobacterium","Acidaminococcus","Acinetobacter","Actinobacillus","Actinomyces","Actinotignum","Adlercreutzia","Agathobacter","Aggregatibacter","Akkermansia","Aliihoeflea","Alistipes","Allisonella","Alloprevotella","Alloscardovia","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroglobus","Anaeroplasma","Anaerostignum","Anaerostipes","Anaerotruncus","Anaerovorax","Angelakisella","Aquamonas","Asaccharobacter","Asaccharospora","Atopobium","Bacillus","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Brevundimonas","Bulleidia","Butyricicoccus","Butyricimonas","CAG-352","CAG-56","CAG-873","Caldicoprobacter","Campylobacter","Candidatus Hepatoplasma","Candidatus Saccharimonas","Candidatus Soleaferrea","Candidatus Stoquefichus","Catabacter","Catenibacillus","Catenibacterium","Cellulosilyticum","Cetobacterium","Chelativorans","CHKCI001","CHKCI002","Christensenella","Christensenellaceae R-7 group","Chryseobacterium","Citrobacter","Cloacibacillus","Cloacibacterium","Clostridioides","Clostridium sensu stricto 1","Clostridium sensu stricto 13","Colidextribacter","Collinsella","Comamonas","Companilactobacillus","Conservatibacter","Coprobacillus","Coprobacter","Coprococcus","Coriobacteriaceae UCG-003","Corynebacterium","Cronobacter","Cryptobacterium","Cuneatibacter","Curvibacter","Defluviitaleaceae UCG-011","Delftia","Desulfovibrio","Dialister","Dielma","DNF00809","Dorea","DTU089","Dysgonomonas","Edwardsiella","Eggerthella","Eisenbergiella","Empedobacter","Enorma","Enterobacter","Enterococcus","Enterorhabdus","Epulopiscium","Erysipelatoclostridium","Erysipelotrichaceae UCG-003","Escherichia-Shigella","Eubacterium","Ezakiella","F0332","Facklamia","Faecalibacterium","Faecalicoccus","Faecalitalea","Family XIII AD3011 group","Family XIII UCG-001","Fastidiosipila","Fenollaria","Finegoldia","Flavonifractor","Fournierella","Frisingicoccus","Fructilactobacillus","Fusicatenibacter","Fusobacterium","Gallicola","Gardnerella","GCA-900066575","GCA-900066755","Gemella","Gordonibacter","Granulicatella","Haemophilus","Hafnia-Obesumbacterium","Halarcobacter","Halomonas","Harryflintia","Herbaspirillum","Holdemanella","Holdemania","Howardella","HT002","Hungatella","Hypnocyclicus","Incertae Sedis","Intestinibacter","Intestinimonas","Klebsiella","Kurthia","Lachnoanaerobaculum","Lachnoclostridium","Lachnospira","Lachnospiraceae FCS020 group","Lachnospiraceae NC2004 group","Lachnospiraceae ND3007 group","Lachnospiraceae NK4A136 group","Lachnospiraceae UCG-001","Lachnospiraceae UCG-003","Lachnospiraceae UCG-004","Lachnospiraceae UCG-008","Lachnospiraceae UCG-010","Lacticaseibacillus","Lactiplantibacillus","Lactobacillus","Lactococcus","Lactonifactor","Lawsonella","Lelliottia","Leuconostoc","Levilactobacillus","Ligilactobacillus","Limosilactobacillus","Lysinibacillus","Mailhella","Malaciobacter","Marvinbryantia","Megamonas","Megasphaera","Merdibacter","Methanobrevibacter","Mitsuokella","Mobiluncus","Mogibacterium","Monoglobus","Morganella","Murdochiella","Muricauda","Murimonas","Negativibacillus","Negativicoccus","Neisseria","Nesterenkonia","NK4A214 group","Nosocomiicoccus","Oceanicaulis","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Oscillospira","Oxalobacter","Paenalcaligenes","Paeniclostridium","Paludicola","Papillibacter","Parabacteroides","Paraclostridium","Paracoccus","Paraeggerthella","Paraprevotella","Parascardovia","Parasutterella","Parvibacter","Parvimonas","Pediococcus","Pelagibacterium","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Phocea","Photobacterium","Pluralibacter","Porphyromonas","Prevotella","Prevotella_7","Prevotella_9","Prevotellaceae Ga6A1 group","Prevotellaceae NK3B31 group","Prevotellaceae UCG-001","Prevotellaceae UCG-003","Propionigenium","Proteiniphilum","Proteus","Providencia","Pseudocitrobacter","Pseudoclavibacter","Pseudoflavonifractor","Pseudoglutamicibacter","Pseudomonas","Pseudoramibacter","Pseudoscardovia","Pygmaiobacter","Pyramidobacter","Raoultella","Raoultibacter","Rikenellaceae RC9 gut group","Robinsoniella","Romboutsia","Roseburia","Rothia","Ruminiclostridium","Ruminococcus","S5-A14a","Salmonella","Sanguibacteroides","Sarcina","Scardovia","Sediminibacterium","Sediminispirochaeta","Selenomonas","Sellimonas","Senegalimassilia","Serratia","Shuttleworthia","Slackia","Solobacterium","Sphingobacterium","Sphingomonas","Staphylococcus","Stenotrophomonas","Stomatobaculum","Streptococcus","Subdoligranulum","Succinivibrio","Sunxiuqinia","Sutterella","Synergistes","Tepidimicrobium","Terrisporobacter","TM7a","TM7x","Turicibacter","Tuzzerella","Tyzzerella","UBA1819","UC5-1-2E3","UCG-002","UCG-003","UCG-005","UCG-007","UCG-009","Unknown","Veillonella","Vibrio","Victivallis","W5053","Weissella","Wohlfahrtiimonas","ZOR0006"
"SRR11825975",2,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,11,0,1,0,0,14,0,27068,0,68,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,1,0,2488,281,24,0,181,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,84,0,0,0,0,0,0,24,0,0,0,20,36,0,0,5,0,16,59,0,0,0,7,0,0,0,0,0,0,0,276,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,4,0,0,0,0,0,110,64,0,107,0,0,759,0,0,56,0,0,0,0,0,0,0,0,0,0,5,178,1252,0,4,0,0,0,0,0,0,0,0,0,0,0,119,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129,0,0,0,0,0,0,0,0,0,2,0,0,0,195,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,135,2,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,140,8,0,0,0,23,0,0
"SRR11825976",7,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,1,0,0,28,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,35,0,0,0,0,0,6,0,2493,0,4722,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,19,0,0,12,0,6095,0,0,0,0,35,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,101,63,0,156,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,6085,0,0,0,0,0,0,89,171,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,0,2,0,77,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,192,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,165,423,0,0,0,0,0,0
"SRR11825977",6,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,32,0,0,0,0,526,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,0,30,0,2,0,106,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,2588,50,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,128,0,0,0,0,1041,0,0,2298,0,9765,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,22,0,62,0,0,240,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,6596,0,0,0,0,4,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,3,0,0,0,0,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,4,0,0,0,0,0,233,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,1,0,0,0,0,0,0
"SRR11825978",1,0,0,17,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,9,0,0,1,0,309,0,2,10,0,0,0,0,0,94,0,0,0,77,0,0,30,0,0,2,10,1187,5,26,6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106,60,0,0,245,180,0,0,6,0,2365,0,0,0,0,0,0,0,0,0,0,0,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,19,23,0,11287,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,3,0,0,0,0,0,0,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4516,0,0,0,0,0,0,0,0,0,0,0,4,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1553,836,0,0,2,0,0,21,0,0,0,1,0,3,0,0,0,4,0,0,3170,68,0,0,0,16,0,0
"SRR11825979",0,0,0,0,4,0,0,2,0,0,0,1,58,23,0,0,4620,0,0,5,0,0,10,0,0,0,27,218,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1294,0,15,8,169,0,0,11,10,3,0,0,0,0,0,0,0,0,3,0,3,0,0,13,0,0,0,133,0,0,137,0,0,43,1,10,87,0,0,0,0,0,19,0,0,0,0,0,0,12,0,258,1058,0,0,23,0,0,0,0,48,0,0,17,0,12,0,132,36,9496,0,0,0,0,67,0,0,85,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,50,0,6,3,0,6,0,6,0,6,2,43,19,0,0,409,0,0,2,0,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,32,0,15,0,1,0,1424,0,9,0,0,0,14,6,0,0,0,0,0,0,5,161,0,5,16,0,0,0,0,3,0,0,0,0,218,0,0,0,0,0,0,0,0,0,11,1,0,0,60,0,0,0,1,111,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,160,0,8,711,0,0,5,0,7,0,0,0,0,0,0,0,48,2,0,0,1,0,12,0,0,0,8,2876,7,0,45,22,0,0,0,0,0,0,0,4,0,205,30,56,0,0,658,0,0,0,0,0,0,0
"SRR11825980",6,0,0,0,11,14,0,0,0,0,0,0,229,35,0,0,0,0,0,39,0,0,10,0,21880,0,28,4,0,0,0,0,0,87,0,0,4,12,0,0,0,0,0,1,0,63,0,125,253,99,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,20,0,0,226,295,103,1,359,0,0,0,0,0,0,0,4,0,0,0,0,0,0,134,8,0,0,0,4,0,0,114,102,0,0,13,11,0,33,12,0,6080,27,0,0,0,6,0,0,25,0,0,0,0,8,0,6,0,2,0,0,0,0,0,12,25,0,0,0,0,9,0,0,0,0,0,89,55,0,7,297,0,577,0,0,244,1,0,0,0,0,0,0,0,0,7,1,0,62,0,0,20,0,0,0,4,1,0,0,0,0,0,9,0,0,2,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,1153,16,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,248,0,0,0,0,0,3,0,1,28,0,0,101,0,5,0,0,0,0,804,7,0,0,0,0,0,0
"SRR11825981",6,0,0,0,0,1,0,0,0,0,0,0,10,2,0,0,0,0,0,15,0,0,0,0,27247,0,12,0,0,0,2,0,0,292,0,0,3,2,0,0,0,0,0,0,0,16,0,2,1,15,0,0,0,0,2,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,8,0,0,0,24,4,0,73,58,0,0,0,5,0,0,20,0,4438,3,0,0,0,0,0,0,0,0,0,0,54,4,0,0,0,0,14,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,20,13,0,1,0,0,9,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,77,20,0,0,0,0,0,0
"SRR11825982",9,0,0,0,0,4,0,0,0,13,0,0,304,21,0,0,0,0,0,235,0,0,0,0,3,0,208,2,0,0,15,0,1,2,0,0,0,127,0,0,7,0,0,42,0,1808,98,32,4,108,0,0,5,281,0,0,0,0,2,1,3,3,0,0,0,0,0,0,5,0,0,0,411,0,0,0,0,0,139,53,4,72,0,0,0,5,0,0,0,7,0,10,0,0,5,0,0,1,0,0,0,82,0,0,145,153,0,0,0,0,0,0,7295,1,9029,166,0,0,0,211,0,16,114,0,0,7,67,56,0,17,0,0,6,0,0,0,0,0,2,0,0,0,0,32,0,0,0,0,0,9,81,0,42,1,24,11,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,7,938,0,10,0,0,0,0,0,1,0,0,5,204,125,0,28,0,0,0,0,1,5,708,0,0,0,0,0,0,0,15,0,14,0,1,2,689,0,0,0,5,4,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,99,9,0,12,0,21,114,0,0,0,21,3,6,0,0,0,0,0,0,26,0,0,0,0,2,0,0,0,0,0,184,5,0,0,6,0,0,7,0,13,2,55,0,118,0,46,0,23,0,0,1625,0,0,0,0,0,0,0
"SRR11825983",24,1,0,0,0,24,0,0,0,0,0,0,10,67,0,0,58,0,0,1,0,0,0,0,264,0,168,0,0,0,6,2,4,1,0,0,14,20,0,0,0,0,0,0,0,38,29,20757,4,629,0,0,7,57,445,32,0,0,0,0,0,7,0,16,0,0,0,0,1,0,0,9,2378,0,0,76,0,0,7,1,1,6,0,0,0,48,0,0,0,31,0,0,0,0,3,0,4,46,0,0,0,1,0,0,228,266,0,0,0,29,0,0,1170,0,151,128,43,0,0,0,0,10,192,1,0,605,7,9,2,11,0,0,0,0,0,0,60,0,116,0,0,0,0,1,0,0,0,0,0,2,22,0,679,3,12,21,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,38,1,6,0,0,0,6,0,0,59,0,0,23,0,0,11,0,0,0,0,129,17,20,0,0,0,0,0,0,0,117,0,0,0,28,13,109,0,0,0,114,9,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,10,0,0,100,0,0,18,0,0,0,4,0,0,0,0,0,0,0,0,44,0,1,0,591,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,6,0,0,0,1064,0,357,0,33,0,4,2337,0,0,0,0,0,0,0
"SRR11825984",18,10,0,11,5,22,0,0,0,0,0,0,85,306,0,0,0,0,0,0,0,0,0,0,6,0,364,0,0,0,0,0,0,0,0,0,6,41,0,0,0,0,0,0,0,2060,67,1715,0,7450,0,0,11,22,0,0,0,0,0,0,0,21,0,0,0,0,0,0,5,0,0,0,83,0,0,0,0,0,43,0,35,1742,0,0,0,0,0,0,0,3,0,0,0,0,0,0,72,0,0,0,0,49,0,0,70,122,0,54,2332,12,0,0,19,0,160,4,0,0,0,4,0,0,8,0,0,0,0,8,3,0,0,0,4,0,0,2,0,0,2,0,0,0,0,21,0,0,0,0,0,0,133,0,143,0,9,40,0,0,208,0,0,0,0,0,0,0,0,0,41,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,217,0,0,65,0,0,0,0,7,3,52,0,0,0,0,0,0,0,0,0,6,0,0,0,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,67,0,0,17,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,208,0,183,35,0,0,3,0,0,12149,0,0,0,0,0,0,0
"SRR11825985",12,0,0,0,166,0,0,0,0,0,0,0,32,824,0,0,2225,0,0,1,0,0,0,0,7,0,76,73,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,708,0,284,5,174,0,0,200,4,0,0,0,0,0,0,0,48,0,11,23,0,0,0,1,23,0,96,1,0,16,0,0,0,44,0,51,3,0,0,0,22,0,0,0,1,0,0,0,0,50,0,292,0,0,0,0,66,0,0,154,1180,0,0,503,17,0,0,267,0,8873,0,0,0,0,0,0,0,0,0,0,0,0,84,22,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2,0,0,0,0,0,0,118,0,170,22,0,2039,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,49,35,0,0,18,0,0,0,0,0,0,0,0,228,46,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,78,0,0,0,0,15,0,1,0,0,0,0,0,17,0,0,0,2,0,0,0,304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,194,5,0,0,0,0,0,0,0,0,0,6,7,528,0,0,0,53,0,0,4141,0,0,0,0,20,0,0
"SRR11825986",9,9,0,0,0,0,0,0,0,52,0,0,9,6,0,0,0,0,0,0,0,10,0,0,381,0,5,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,7,0,5305,10,1925,0,0,68,0,1503,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,8,4173,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,84,10,0,46,129,3,0,0,104,0,6997,57,0,0,0,3,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37,0,0,0,0,3,0,0,0,0,0,0,0,0,3,11,0,205,0,0,150,0,0,10,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,48,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,25,0,0,0,8,0,0,0,0,0,1,0,0,73,0,0,62,0,0,0,0,0,0,0,18,2056,0,0,0,0,0,0,0,0,5,0,0,126,3,0,0,0,0,0,1250,0,0,0,0,0,0,0
"SRR11825987",50,0,0,13,0,69,0,0,0,51,0,0,1312,40,0,0,49,0,0,54,0,0,74,0,12,0,947,0,0,0,0,0,0,3,0,0,5,175,0,0,0,0,0,1,0,2735,0,392,188,495,0,0,116,0,1,0,0,0,0,0,0,0,0,0,0,0,139,0,4,0,0,0,0,0,0,0,0,0,342,0,75,29,0,0,0,8,0,0,0,15,0,0,0,0,0,0,1,1,11,0,0,0,0,0,51,1703,0,0,25,0,0,33,59,0,619,0,0,0,0,11,0,0,9,0,0,0,0,1273,0,0,0,101,0,0,0,0,8,0,49,0,0,0,0,5,0,0,0,0,0,0,501,0,219,148,32,779,0,0,4625,14,0,0,0,1170,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,1,0,0,0,2,7,0,151,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,6,0,0,3,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,6,0,0,7,0,0,73,0,12,147,13,0,2138,0,0,0,0,0,0,1939,4,0,0,0,1,0,0
"SRR11825988",53,0,0,0,6,9,0,0,0,0,0,0,446,629,0,0,0,0,0,0,0,0,0,0,3,0,73,0,0,0,0,16,0,0,0,0,0,10,0,0,0,0,0,0,0,144,0,1764,129,469,0,0,269,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,74,174,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,218,0,0,25,7127,0,0,3,469,0,0,52,0,0,4,0,0,0,10344,0,0,5,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,11,0,115,577,47,668,0,0,969,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51,0,0,5,0,0,0,0,0,0,0,0,1449,0,0,3,0,0,0,0,0,0,6,0,1464,0,0,0,0,0,10,1296,0,0,0,0,0,0,0
"SRR11825989",10,0,0,3,9,0,0,0,0,0,0,2,15,1399,0,0,15,0,0,8,0,0,0,0,746,0,19,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,54,0,119,3,987,0,0,0,1,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,36,170,0,0,0,0,0,31,0,0,4619,0,0,0,2,0,18,0,0,0,0,0,0,0,0,33,0,0,0,65,20,0,0,44,6,0,0,0,0,0,0,21,117,1892,18,0,0,0,5,0,0,92,0,0,0,0,0,0,7,0,27,0,0,0,0,0,0,25,0,0,0,0,4,0,0,108,4,0,0,4,0,29,0,0,2,0,0,23,0,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,14,0,0,0,0,0,0,0,1,2,0,0,5,0,0,3,0,8,0,0,3,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,8,0,21,0,0,1,249,2,0,49,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,5,11591,0,0,0,9,0,0,0,1,44,0,0,1827,0,76,0,4,0,0,1285,0,0,0,0,1,0,0
"SRR11825990",61,0,16,0,8,0,0,5,0,41,0,0,0,145,0,0,0,0,0,0,0,11,50,0,2,0,49,27,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,126,24,170,9,358,0,0,0,0,122,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,4,550,0,0,67,0,0,14,0,0,93,0,0,0,0,0,950,0,2,0,0,0,0,31,0,175,0,0,0,67,8,0,0,0,69,0,0,0,0,0,0,0,34,136,3,0,0,0,298,0,0,12,4,0,0,0,0,0,0,0,57,0,0,0,0,4,0,27,0,0,0,0,0,0,0,27,10,0,0,0,0,10,49,21,15,0,0,38,9,7,0,5,4,8,0,0,0,14,0,0,476,0,0,0,0,0,0,146,12,0,0,0,4,0,96,0,0,0,0,0,5,0,0,0,0,6,0,0,0,12,0,0,0,58,0,11,0,6,0,0,0,0,20,0,0,0,0,0,0,0,7,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,7,0,0,0,192,0,0,0,0,2,0,0,0,0,0,0,0,52,0,0,0,0,0,0,515,6216,0,0,1,5,0,3,0,0,0,0,0,37,0,589,9,755,0,8,421,0,0,0,0,0,0,0
"SRR11825991",0,0,6,2,0,0,0,0,0,0,0,0,4,34,0,2,0,0,0,20,0,2,0,0,1061,0,161,0,0,0,1,0,0,0,0,3,0,10,0,0,0,0,0,0,0,316,9,43,4,6,0,0,18,24,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,971,0,0,121,0,2,70,0,7,121,0,0,0,0,0,0,0,9,0,0,0,0,6,0,97,0,0,0,0,2,0,0,17,11,0,54,2,78,0,0,112,0,33,107,0,0,0,11,11,0,32,5,0,0,0,11,0,0,0,0,4,0,0,0,2,0,7,0,0,0,0,10,1,0,35,0,0,0,17,0,57,3,162,27372,0,0,10,3,1,0,0,1,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,219,0,0,0,17,0,0,0,0,0,0,0,2,158,0,2,4,1,0,14,0,3,0,0,11,11,100,0,0,0,13,0,0,0,0,0,4,0,0,0,230,1,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,1,0,0,21,0,0,0,0,0,0,0,0,42,0,0,2,0,0,0,0,0,0,0,15,5,0,0,5,0,0,0,0,2,0,1,0,20,2,77,0,12,0,0,1265,0,0,0,0,0,0,0
"SRR11825992",0,0,0,0,0,2,0,0,0,0,0,0,13,11,0,0,6,7,0,10,0,0,13,0,15661,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,40,0,2461,14,281,0,0,37,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,1517,0,0,17,0,0,1,0,0,0,0,0,0,0,0,132,5,0,0,189,2,0,0,17,100,0,0,27,45,0,0,47,0,230,8,0,0,0,139,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,32,1,0,68,0,0,2,0,0,0,4,0,0,0,0,5,10,0,10460,0,0,108,0,2,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,84,115,0,0,0,0,5,62,0,0,5,0,0,48,0,0,0,0,0,0,0,0,1,0,0,1,4,0,4,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,32,13,0,0,0,0,9,437,0,23,0,0,0,0,0,0,0,0,0,0,60,0,0,4,0,0,0,0,0,1645,1287,0,0,0,0,0,0,0,0,1,0,0,41,0,17,0,0,0,0,2597,55,0,0,0,1,0,0
