sample_id,cohort,ADurb.Bin063-1,Achromobacter,Acidaminococcus,Acidibacter,Acinetobacter,Actinocorallia,Actinomyces,Adhaeribacter,Adlercreutzia,Aeromicrobium,Aeromonas,Afipia,Agathobacter,Agromyces,Ahniella,Akkermansia,Aliihoeflea,Alistipes,Alkalicoccus,Allisonella,Alloprevotella,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Altererythrobacter,Ammoniphilus,Anaerobacillus,Anaerococcus,Anaerofilum,Anaerofustis,Anaerostipes,Anaerotruncus,Angelakisella,Aquabacterium,Aquicella,Archangium,Arenimonas,Aridibacter,Asteroleplasma,Atopobium,Azoarcus,BD1-7 clade,BIyi10,Bacillus,Bacteroides,Barnesiella,Bauldia,Bdellovibrio,Bifidobacterium,Bilophila,Blastococcus,Blautia,Bradyrhizobium,Brevundimonas,Bryobacter,Burkholderia-Caballeronia-Paraburkholderia,Butyricicoccus,Butyricimonas,CAG-352,CAG-56,CAG-873,CHKCI002,CL500-29 marine group,Caenimonas,Campylobacter,Candidatus Entotheonella,Candidatus Nitrocosmicus,Candidatus Nitrososphaera,Candidatus Soleaferrea,Candidatus Solibacter,Candidatus Udaeobacter,Castellaniella,Catabacter,Catenibacillus,Catenibacterium,Catenisphaera,Caulobacter,Cellvibrio,Chelativorans,Chitinophaga,Christensenella,Christensenellaceae R-7 group,Chryseobacterium,Chryseolinea,Chthoniobacter,Citricoccus,Citrifermentans,Citrobacter,Cloacibacillus,Clostridium sensu stricto 1,Colidextribacter,Collinsella,Comamonas,Coprobacillus,Coprobacter,Coprococcus,Coriobacteriaceae UCG-003,Corynebacterium,Cupriavidus,Curvibacter,Cutibacterium,DTU089,Dactylosporangium,Defluviitaleaceae UCG-011,Desulfovibrio,Dethiobacter,Dialister,Diaphorobacter,Dielma,Dinghuibacter,Dokdonella,Dongia,Dorea,Edaphobaculum,Eggerthella,Eisenbergiella,Ellin6055,Ellin6067,Elusimicrobium,Enhydrobacter,Enterobacter,Enterococcus,Enterorhabdus,Enteroscipio,Erysipelatoclostridium,Erysipelotrichaceae UCG-003,Erysipelotrichaceae UCG-006,Escherichia-Shigella,Eubacterium,Eubacterium brachy group,Eubacterium eligens group,Eubacterium hallii group,Eubacterium oxidoreducens group,Eubacterium ventriosum group,Ezakiella,Faecalibacterium,Faecalibaculum,Faecalitalea,Family XIII AD3011 group,Family XIII UCG-001,Fenollaria,Ferruginibacter,Finegoldia,Flavisolibacter,Flavitalea,Flavobacterium,Flavonifractor,Fluviicola,Fournierella,Frisingicoccus,Fusicatenibacter,Fusobacterium,GCA-900066575,GCA-900066755,Gaiella,Gemella,Gemmatimonas,Gordonibacter,Granulicatella,HT002,Haemophilus,Haliangium,Halomonas,Harryflintia,Hassallia,Helicobacter,Hirschia,Holdemanella,Holdemania,Howardella,Hungatella,Hyphomicrobium,IS-44,Iamia,Ilumatobacter,Incertae Sedis,Intestinibacter,Intestinimonas,JGI 0001001-H03,Klebsiella,Kribbella,Lachnoclostridium,Lachnospira,Lachnospiraceae FCS020 group,Lachnospiraceae NC2004 group,Lachnospiraceae ND3007 group,Lachnospiraceae NK3A20 group,Lachnospiraceae NK4A136 group,Lachnospiraceae UCG-001,Lachnospiraceae UCG-003,Lachnospiraceae UCG-004,Lachnospiraceae UCG-006,Lachnospiraceae UCG-010,Lacibacter,Lacticaseibacillus,Lactiplantibacillus,Lactobacillus,Lactococcus,Lactonifactor,Lacunisphaera,Latilactobacillus,Lechevalieria,Legionella,Leucobacter,Leuconostoc,Levilactobacillus,Libanicoccus,Ligilactobacillus,Limosilactobacillus,Longimicrobium,Luedemannella,Luteolibacter,Lysinibacillus,Lysobacter,MND1,Marmoricola,Marvinbryantia,Massilia,Megamonas,Megasphaera,Merdibacter,Mesorhizobium,Methanobrevibacter,Methylobacterium-Methylorubrum,Methyloceanibacter,Methylotenera,Methyloversatilis,Microbacterium,Microlunatus,Microvirga,Mitsuokella,Mogibacterium,Monoglobus,Muribaculum,Mycobacterium,NK4A214 group,Nannocystis,Negativibacillus,Nesterenkonia,Niastella,Nitrolancea,Nitrosococcus,Nitrosospira,Nitrospira,Nocardioides,Nonomuraea,Nordella,Novosphingobium,OLB17,OM27 clade,Oceanicaulis,Odoribacter,Ohtaekwangia,Olsenella,Opitutus,Oribacterium,Oscillibacter,Oscillospira,Oxalobacter,P3OB-42,Paenibacillus,Paeniclostridium,Paenisporosarcina,Pajaroellobacter,Paludicola,Pannonibacter,Papillibacter,Parabacteroides,Paracoccus,Paraprevotella,Parapusillimonas,Parasutterella,Parvimonas,Pedobacter,Pedomicrobium,Pelagibacterium,Peptococcus,Peptoniphilus,Peptostreptococcus,Peredibacter,Phascolarctobacterium,Phaselicystis,Phenylobacterium,Phocea,Polaromonas,Polyangium,Polycyclovorans,Pontibacter,Porphyromonas,Prevotella,Prevotella_7,Prevotella_9,Prevotellaceae NK3B31 group,Prevotellaceae UCG-001,Prevotellaceae UCG-003,Pseudenhygromyxa,Pseudoduganella,Pseudoflavonifractor,Pseudolabrys,Pseudomonas,Pseudonocardia,Pseudorhodoplanes,Pseudoxanthomonas,Psychrobacillus,Psychrobacter,Puia,Pyramidobacter,RB41,Ralstonia,Ramlibacter,Raoultibacter,Reyranella,Rhizobacter,Rhizocola,Rhodococcus,Rhodomicrobium,Rhodoplanes,Rikenellaceae RC9 gut group,Romboutsia,Roseburia,Rothia,Rubrobacter,Ruminococcus,Ruminococcus gnavus group,Ruminococcus torques group,SWB02,Salipaludibacillus,Salmonella,Sandaracinus,Sanguibacteroides,Sarcina,Sediminibacterium,Sellimonas,Senegalimassilia,Serratia,Shuttleworthia,Skermanella,Slackia,Sneathia,Solirubrobacter,Solitalea,Solobacterium,Sphingomonas,Sporosarcina,Staphylococcus,Stenotrophobacter,Stenotrophomonas,Steroidobacter,Streptococcus,Streptomyces,Subdoligranulum,Subgroup 10,Succinivibrio,Sulfurifustis,Sumerlaea,Sutterella,TM7x,Taibaiella,Terrimonas,Terrisporobacter,Thermus,Truepera,Tumebacillus,Turicibacter,Tuzzerella,Tyzzerella,UBA1819,UC5-1-2E3,UCG-002,UCG-003,UCG-004,UCG-005,UCG-007,UCG-009,UTCFX1,Undibacterium,V9D2013 group,Veillonella,Vibrionimonas,Vicinamibacter,Victivallis,Virgisporangium,Weissella,Woeseia,YC-ZSS-LKJ147,Z20,[Bacteroides] pectinophilus group,[Clostridium] innocuum group,[Eubacterium] fissicatena group,[Eubacterium] nodatum group,[Eubacterium] ruminantium group,[Eubacterium] siraeum group,[Eubacterium] tenue group,[Eubacterium] xylanophilum group,[Ruminococcus] gauvreauii group,mle1-7,wb1-A12,wb1-P19
SRR18176007,kazakhstan2022,5,0,0,44,2,1,21,9,83,14,2,0,896,14,15,49,0,169,0,4,47,9,11,0,0,0,1,2,1486,5,0,0,19,0,22,0,0,3,8,6,0,12,1705,57,39,7,5414,14,22,3436,0,0,127,2,93,13,1210,27,0,0,6,6,0,14,1,21,2,51,17,59,0,5,12,0,0,0,0,12,0,1764,0,71,4,0,3,5,2,947,29,902,5,14,0,196,3,0,6,0,1,9,3,17,59,0,800,2,0,0,2,338,2107,0,8,53,87,76,0,1,0,1491,2,3,12,794,0,17248,0,27,101,1946,3,93,0,2052,1,0,180,23,0,0,0,9,0,9,14,7,12,0,469,72,31,4,114,2,22,10,0,0,13,180,0,0,12,0,40,381,13,25,72,9,6,23,7,73,534,33,3,79,16,49,112,43,3,48,0,92,0,5,31,1,10,4,4,212,0,140,0,0,36,20,0,0,0,0,4,8626,0,9,11,6,0,212,525,14,69,0,0,1,0,0,173,0,0,7,0,0,9,24,1,78,160,0,6,117,0,38,0,6,4,0,18,529,16,8,70,19,25,55,0,4,21,9,10,0,9,3,3,15,16,83,0,30,0,0,0,211,0,15,10,43,0,2,19,0,25,0,0,0,55,13,22,0,5,17,126,0,1,4,29,1421,0,0,0,17,14,0,8,103,4,2,5,0,0,0,0,339,0,35,0,12,0,5,3,6,7,169,799,323,1,18,323,182,604,84,0,0,14,0,0,0,0,31,0,3,23,9,0,42,0,65,120,11,3,12,0,119,272,12,833,149,0,8,4,97,5,4,19,0,0,0,6,30,4,80,14,6,1033,21,0,364,3,3,33,0,0,4,0,6,1,2,2,0,0,0,0,3,42,0,137,123,13,33,138,25,47,0
SRR18176008,kazakhstan2022,0,0,12,0,1,0,0,0,37,0,0,0,2766,0,0,1496,0,840,0,15,82,0,0,0,0,0,0,0,1623,0,0,0,0,0,0,0,32,0,0,0,0,0,11938,495,0,0,2337,30,0,2143,0,0,0,0,286,73,2000,630,3,0,0,0,0,0,0,0,6,0,0,0,0,0,59,26,0,0,0,0,4,580,0,0,0,0,0,0,0,203,33,519,0,8,6,364,1,0,0,0,3,4,0,7,105,3,1294,0,0,0,0,0,536,0,8,23,0,1,1,0,0,63,8,3,12,411,0,722,2,9,177,736,0,30,3,5831,0,0,65,40,3,0,0,0,0,0,32,0,10,20,690,0,15,1,0,2,0,2,0,0,12,0,0,0,0,0,0,38,5,12,9,0,0,0,0,55,55,38,0,92,0,290,336,156,0,91,0,204,0,0,115,0,208,0,22,6,9,16,0,0,0,0,0,0,0,0,0,110,1,0,0,0,0,0,0,0,30,0,15,45,1,0,0,0,0,0,0,0,0,0,6,12,162,0,0,208,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,54,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,869,0,293,0,3,1,0,0,0,2,8,0,0,762,0,0,4,0,0,0,0,7,121,34,18097,6,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,124,189,1380,0,0,297,113,504,0,0,4,0,0,11,0,4,27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1646,0,748,2,56,0,0,2909,1,0,0,0,0,0,0,7,1,23,19,5,1550,168,0,466,0,16,0,0,0,74,0,0,1,0,6,0,0,0,0,4,49,0,86,79,0,19,95,1,0,0
SRR18176009,kazakhstan2022,0,0,12,52,1,0,9,32,2,25,0,0,804,20,12,213,0,983,0,7,400,0,24,0,0,1,8,0,212,7,4,0,5,14,12,11,0,3,2,3,1,9,4343,99,4,7,15,146,32,1337,0,0,193,0,358,177,757,30,0,0,0,2,0,11,0,15,0,25,7,0,0,0,455,0,0,4,0,35,0,1766,2,81,20,0,0,0,5,248,44,100,0,6,14,237,1,1,0,0,1,0,3,2,110,0,510,0,4,2,16,97,477,21,0,27,47,96,0,0,0,7,2,0,0,122,0,1685,0,1,144,344,0,34,0,9128,0,0,114,5,0,15,0,61,29,32,10,4,4,0,557,46,43,0,81,2,33,4,0,0,10,115,0,0,13,0,31,176,6,15,39,3,12,19,10,112,120,136,8,16,0,416,131,34,0,133,0,71,0,4,111,0,217,16,0,0,0,3,0,7,0,18,0,0,0,0,3,4,0,21,7,0,0,76,298,15,82,0,0,3,0,0,125,0,0,5,0,0,0,43,0,3,174,0,12,364,7,56,0,50,15,0,15,216,21,0,26,0,55,17,0,25,28,18,4,0,31,4,14,13,8,9,6,4,3,0,0,1375,3,22,0,42,0,9,23,0,67,0,5,0,1671,11,16,8,4,3,55,28,0,655,205,6924,573,0,0,7,4,0,4,13,0,7,6,0,0,10,0,418,0,38,1,8,1,0,2,6,0,1681,161,347,7,9,189,43,297,47,0,6,3,5,0,0,0,36,0,0,56,10,0,42,4,0,121,4,0,50,13,109,31,35,809,90,0,0,0,285,0,10,101,0,0,0,5,69,0,0,28,0,5208,638,0,1285,0,21,4,0,1,7,0,4,0,7,1,0,19,80,12,1,2,0,101,146,0,201,120,20,2,0
SRR18176010,kazakhstan2022,0,0,49,0,0,0,8,0,37,0,0,0,408,0,0,528,0,177,374,10,243,0,0,59,429,11,1,5,520,9,0,0,0,0,0,0,157,0,24,0,0,84,3986,183,0,2,4466,33,0,1057,0,0,0,0,81,22,243,6,38,1,3,0,0,0,0,0,6,0,0,0,0,0,2514,31,0,0,0,0,3,1383,0,0,4,0,0,20,21,1836,45,217,23,1,7,152,0,3,0,0,2,0,0,5,662,245,428,0,21,0,0,0,337,0,1,33,0,0,11,0,0,161,17,0,0,348,0,2576,3,15,102,808,5,18,0,1799,85,0,120,12,5,0,2,0,0,0,32,0,2,0,75,0,7,4,11,4,0,15,0,197,11,3,30,0,0,0,0,1167,8,9,6,0,0,10,0,49,73,73,0,28,0,40,71,23,0,17,0,134,0,3,25,3,67,0,0,2,701,71,0,0,0,0,0,0,0,0,6,196,36,0,4,0,0,0,0,0,15,0,1,13,1,0,10497,0,0,0,0,0,0,0,13,19,117,12,0,359,0,49,0,0,341,92,0,84,0,0,0,0,0,0,0,25,0,25,0,0,27,20,12,0,0,3,0,0,0,0,0,555,0,19,0,96,0,0,0,0,576,32,3,0,299,0,0,3,0,0,1,0,3,29,18,924,1,0,18,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,433,507,264,4,0,252,42,441,0,457,0,0,17,0,0,0,52,5,0,0,22,0,0,0,33,0,0,0,0,0,0,598,0,607,32,112,6,2,147,0,0,0,0,0,43,0,71,4,5,39,0,2355,65,114,684,3,41,0,0,0,21,0,0,1,0,90,0,0,0,21,11,5,0,33,67,13,13,27,2,31,0
SRR18176011,kazakhstan2022,4,0,11,27,0,3,3,4,57,10,0,0,707,1,0,178,0,487,0,6,423,5,15,2,10,0,1,0,822,17,0,7,5,7,0,0,27,2,2,0,5,1,5532,259,19,0,1079,85,11,1641,0,0,19,0,204,87,392,43,0,3,4,3,2,6,0,3,7,19,0,4,0,0,510,30,0,0,0,5,0,4134,0,52,2,0,17,13,5,501,65,336,8,12,15,150,0,3,2,0,1,6,8,1,255,2,584,0,0,0,0,106,270,0,4,9,24,40,3,0,0,67,43,12,5,225,0,17235,0,19,169,962,0,15,0,4017,71,0,135,15,0,0,1,0,0,2,55,0,6,19,157,0,15,0,77,2,5,13,0,180,2,75,0,0,5,0,11,560,17,6,9,21,151,9,6,95,63,125,2,14,0,135,127,22,0,38,25,177,0,11,78,0,111,0,1,0,614,58,4,0,0,5,0,0,0,0,4,405,202,0,23,0,1,35,243,6,29,0,0,64,9,6,44,0,0,3,0,0,10,4,2,5,149,15,5,447,0,76,0,9,11,0,11,229,0,0,29,4,27,7,0,40,7,0,0,1,36,9,16,7,2,0,0,12,2,0,2,507,0,10,0,284,2,0,49,0,132,12,0,0,286,9,0,3,5,0,28,0,1,87,135,1136,0,7,17,0,3,2,6,27,0,6,6,0,0,0,0,359,0,11,0,4,6,8,0,8,0,165,180,384,0,11,372,125,292,40,0,0,0,3,140,0,12,18,11,0,18,40,0,5,1,11,39,7,0,5,0,45,158,3,639,82,736,0,1,165,0,2,22,0,0,0,5,51,0,11,95,0,3024,104,50,1217,0,33,30,0,4,5,0,8,1,7,15,3,0,0,8,10,79,5,95,196,5,42,31,52,2,0
SRR18176012,kazakhstan2022,0,0,58,0,17,0,11,0,122,0,0,0,1251,0,0,1101,0,593,5,15,733,0,0,1,0,1,0,0,754,23,0,0,0,0,0,0,104,3,0,0,0,7,3508,366,0,0,2882,68,0,1900,0,0,0,0,171,132,105,28,0,8,0,0,0,0,0,0,10,0,0,0,0,8,353,1,0,0,0,0,0,2115,0,0,0,0,0,12,20,495,48,690,3,34,7,355,7,0,0,0,0,10,0,4,278,2,3094,0,3,0,0,1,339,0,5,8,0,0,24,0,0,148,31,29,7,235,5,1876,0,11,208,916,0,10,0,6458,51,0,149,17,3,0,2,0,0,0,55,0,0,29,164,0,23,0,0,2,0,17,0,171,7,0,0,5,0,0,0,4084,5,16,8,0,1,3,0,113,160,121,0,14,0,90,231,34,5,39,0,210,0,10,65,3,134,0,4,0,521,264,0,0,0,0,0,0,0,0,3,490,17,0,1,0,0,0,2,0,34,0,0,233,13,0,25,0,0,0,0,0,0,0,54,7,188,19,0,553,0,246,0,0,7,0,0,3,0,0,0,0,0,0,0,42,0,5,0,8,58,23,9,0,0,0,0,0,2,0,0,616,0,80,0,159,0,0,0,0,86,10,2,0,220,0,0,6,0,0,0,0,0,179,96,10124,18,5,23,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,120,192,535,6,0,336,157,507,0,0,21,0,1,1,0,6,34,9,0,0,7,0,0,0,12,0,0,2,0,0,0,445,0,819,2,256,0,0,280,1,0,0,0,0,0,0,76,0,0,49,2,7723,230,49,1949,0,64,0,0,1,7,0,0,0,0,85,0,0,0,7,9,102,4,50,61,0,15,47,0,0,0
SRR18176013,kazakhstan2022,0,0,0,0,0,0,6,0,24,0,0,0,882,0,0,358,0,366,0,10,1781,0,0,0,0,1,10,0,456,24,0,0,0,0,0,0,18,0,0,0,0,6,4464,78,0,0,861,73,0,1295,0,0,0,0,194,67,933,19,0,6,0,0,0,0,0,0,3,0,0,4,0,3,395,0,0,0,0,0,0,2200,0,0,0,0,0,6,2,519,44,176,8,4,11,211,0,4,0,0,0,0,0,1,253,0,3309,2,28,0,0,0,513,0,2,129,0,0,0,0,0,54,16,2,1,574,0,3576,1,19,204,516,3,48,0,8085,45,0,224,25,1,0,0,0,0,0,66,0,0,3,224,7,14,2,0,0,0,16,0,148,8,0,0,0,0,0,0,366,8,3,82,0,1,0,0,67,66,154,0,48,0,49,231,27,0,75,0,163,0,0,31,0,283,0,3,0,387,129,0,0,0,0,0,0,0,0,3,384,24,0,0,0,0,0,2,0,22,0,0,207,6,0,136,0,0,0,0,0,0,0,82,29,242,22,0,836,0,119,0,0,9,0,0,6,0,0,0,0,0,0,0,36,0,3,0,0,48,33,13,0,0,0,0,0,5,0,7,865,0,55,0,450,0,0,0,0,126,15,83,0,449,0,0,10,0,0,0,0,504,797,295,2892,0,6,78,0,0,3,0,7,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,250,428,253,0,0,301,195,588,0,6,5,0,0,2,0,1,14,12,6,0,26,32,0,0,11,0,0,0,0,0,0,136,0,475,1,77,0,0,162,0,0,0,0,0,0,0,44,0,35,79,12,6446,189,41,2083,0,68,0,0,0,14,0,0,0,1,17,0,0,0,5,31,10,0,142,128,3,13,77,1,0,0
SRR18176014,kazakhstan2022,0,0,0,0,0,0,0,0,22,0,0,0,1214,0,0,76,0,301,0,30,1812,0,0,0,0,0,4,0,231,4,0,0,0,0,0,0,10,2,0,0,0,1,6083,217,0,0,348,78,0,1223,0,0,0,0,200,110,112,76,0,0,0,0,0,0,0,0,2,0,0,0,0,3,190,7,0,0,0,0,1,1205,0,0,0,0,0,6,1,510,52,79,5,0,10,265,3,0,0,0,1,0,0,4,281,0,1404,0,2,0,0,0,396,0,2,8,0,0,96,0,0,11,15,2,3,141,4,1127,0,8,185,487,4,30,0,5249,34,0,87,15,7,0,3,0,0,0,33,0,13,4,161,0,25,0,0,0,0,9,0,147,2,0,0,0,0,0,0,284,10,5,19,0,1,0,0,66,46,73,0,44,0,119,608,27,0,75,12,229,0,106,121,0,185,0,0,5,470,36,0,0,0,0,0,0,0,0,0,577,17,0,0,0,0,0,0,0,26,0,0,5,2,0,43,0,0,0,0,0,0,0,2,2,173,21,0,583,0,69,0,0,2,2,0,0,0,0,0,0,0,0,0,31,0,0,0,0,39,15,13,0,0,0,0,0,2,0,0,524,0,216,0,87,0,0,0,0,83,9,2,0,1561,0,0,7,0,0,2,0,0,640,69,22262,0,11,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,256,444,0,0,535,57,368,0,2,0,0,5,42,0,7,7,4,10,0,8,0,0,0,3,0,2,0,0,0,0,154,0,393,0,1258,0,0,408,0,0,0,0,0,3,0,109,0,25,28,7,3151,318,304,865,0,35,0,0,3,11,0,0,0,0,17,0,0,0,28,6,0,0,219,278,8,92,37,0,0,0
SRR18176015,kazakhstan2022,5,5,8,55,0,0,3,6,17,6,0,0,1197,2,4,83,0,779,4,8,427,4,15,0,0,2,1,5,604,15,1,0,0,4,0,1,17,0,17,9,1,2,6753,607,0,0,641,30,10,1128,0,0,34,0,105,149,368,28,0,13,9,0,0,5,0,0,11,10,0,0,0,0,236,2,1,0,0,14,9,2743,0,61,4,0,13,4,8,566,63,345,7,1,15,202,0,1,0,0,0,2,0,5,252,0,955,4,8,2,0,127,279,1,4,48,29,28,12,1,0,22,16,0,5,235,1,1237,0,8,156,299,0,16,0,2982,66,0,207,27,3,1,1,4,4,0,149,0,6,15,139,0,10,0,32,0,6,18,0,144,7,39,0,0,0,0,16,1609,10,23,294,9,27,6,0,52,19,208,0,125,6,90,130,32,0,42,30,138,0,18,21,0,40,0,16,21,405,274,0,0,0,9,2,0,0,26,0,142,30,0,6,0,0,64,142,1,11,0,7,2,2,0,92,0,2,0,0,0,3,12,0,5,146,21,12,696,0,57,0,6,7,0,13,44,13,0,24,0,34,0,0,67,16,0,0,3,43,50,20,10,2,0,0,5,1,0,0,1046,2,144,0,148,0,2,17,0,179,5,1,0,611,0,4,2,1,0,47,0,0,94,392,1424,0,6,99,0,0,0,0,18,0,6,8,3,0,1,0,395,0,14,0,6,5,2,0,8,0,3748,193,366,0,0,279,45,414,22,2,5,3,4,0,0,2,71,4,0,37,19,0,12,0,3,74,2,0,24,0,55,359,13,306,40,338,5,0,264,1,3,35,0,0,0,0,67,5,9,166,8,4466,82,37,1267,1,188,19,0,4,29,0,0,1,0,17,2,0,10,6,11,0,3,48,89,0,60,57,28,0,0
SRR18176016,kazakhstan2022,0,0,24,32,0,0,57,17,10,10,0,0,720,9,8,1201,0,1179,0,27,120,3,7,0,0,0,9,0,347,10,0,0,15,6,9,4,0,0,0,4,0,6,9372,254,17,2,235,57,10,1212,0,0,74,2,193,97,2916,62,0,0,3,4,0,11,4,6,1,37,16,2,0,2,37,1,0,0,0,10,0,2208,3,121,0,0,0,2,12,424,29,72,0,17,9,146,0,0,0,0,0,5,3,1,449,0,44,3,0,0,3,251,521,6,2,99,67,38,0,1,0,36,7,0,4,128,0,5122,2,5,75,408,15,66,1,4685,2,0,145,17,0,1,0,26,10,17,18,19,14,0,244,418,46,0,79,0,7,3,0,0,16,103,0,0,45,0,22,35,12,4,161,8,7,14,5,139,189,111,5,4,8,198,117,33,0,77,0,146,0,0,57,0,112,3,0,0,0,3,0,0,0,13,7,0,0,0,0,953,0,6,0,5,0,147,309,8,90,0,0,4,0,0,22,0,0,0,0,1,6,12,6,24,126,0,8,291,0,85,0,20,3,0,0,445,5,0,40,0,30,26,0,32,11,23,8,0,34,28,16,10,4,8,0,15,4,0,2,615,0,73,0,57,1,6,20,0,69,0,0,0,544,15,8,8,11,9,80,6,0,65,213,11191,65,0,0,7,5,0,11,57,0,4,11,0,0,0,0,323,0,23,0,14,0,4,0,0,9,107,179,360,1,11,241,251,227,41,0,0,10,6,0,0,0,14,0,0,10,4,0,23,4,0,54,0,0,6,0,83,33,10,620,92,0,0,2,660,5,2,51,0,0,3,3,30,0,18,27,0,2389,202,0,1265,6,8,13,0,0,5,0,8,1,0,1,3,0,5,15,2,13,2,199,252,0,92,67,17,49,0
SRR18176017,kazakhstan2022,0,0,14,0,0,0,5,0,20,0,1,0,1411,0,0,15,0,2286,1,31,936,0,0,0,0,0,5,0,405,11,0,0,0,0,0,0,751,0,0,0,0,0,10699,1045,0,0,3705,30,0,1565,0,0,0,0,256,195,585,70,15,3,0,0,0,0,0,0,0,0,0,3,0,0,878,12,0,0,0,0,5,1200,0,0,0,0,0,43,2,333,44,308,0,4,19,285,0,1,0,0,0,7,0,6,219,0,1608,0,0,0,0,0,466,0,5,6,0,0,16,0,0,129,3,6,11,335,9,1294,0,3,191,579,0,20,0,9683,0,0,79,12,0,0,0,0,0,0,57,0,58,6,335,1,20,0,1,0,0,3,0,0,255,0,0,3,0,0,0,395,5,0,112,0,0,0,0,96,20,92,0,421,0,121,183,59,0,45,13,223,0,5,70,0,72,0,2,15,5,130,0,0,3,0,0,0,0,7,2,45,9,0,0,0,0,0,0,0,36,0,5,549,3,0,18,0,0,0,0,0,0,0,19,12,179,0,0,386,0,62,0,0,4,1,0,3,0,0,0,0,0,0,0,82,0,13,0,2,26,8,5,0,0,0,0,0,0,0,0,875,0,139,2,143,0,0,0,0,71,0,0,0,41,0,0,6,0,0,0,0,1,31,3,2567,261,39,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,259,925,5,0,461,37,404,0,2,43,0,1,0,0,0,43,0,0,0,12,0,0,0,2,0,0,0,0,0,0,551,0,1482,0,689,0,0,494,1,0,0,0,0,0,0,34,4,6,76,2,2350,159,0,875,0,19,0,0,0,195,0,0,0,0,64,0,0,0,0,2,42,1,235,109,0,73,66,1,0,0
SRR18176018,kazakhstan2022,0,0,3,0,0,0,0,0,12,0,0,0,553,0,0,473,0,481,3,11,10074,0,0,4,6,9,2,0,324,19,3,0,0,0,0,0,5,3,0,0,0,0,5468,186,0,0,415,64,0,1083,0,0,0,0,195,72,980,84,0,0,0,0,0,0,0,0,5,0,0,3,0,3,193,5,0,0,0,0,0,1854,0,0,0,0,0,0,0,139,37,143,0,3,7,167,0,0,0,0,2,5,0,4,214,4,1151,0,5,0,0,0,393,0,1,338,0,0,13,0,0,12,0,5,2,352,0,13677,0,10,104,322,9,57,0,5580,1,0,404,35,3,0,0,0,0,0,35,0,6,9,162,16,21,3,1,0,0,0,0,6,6,0,0,0,0,0,0,71,9,10,166,0,0,0,0,57,34,91,0,16,1,103,257,26,0,64,16,118,0,48,92,0,812,0,0,0,17,71,1,0,0,0,0,0,0,0,0,67,3,0,0,0,0,0,0,0,30,0,0,179,2,0,14,0,0,0,0,0,0,0,90,19,169,0,0,616,0,132,0,0,7,0,0,2,0,0,0,0,0,0,0,52,0,0,0,3,17,15,8,0,0,0,0,0,6,0,4,576,0,88,0,151,0,0,0,0,89,50,228,0,133,0,0,9,0,0,0,0,1841,3553,1350,2292,0,0,75,0,0,0,0,51,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,219,203,423,0,0,427,73,437,0,5,0,0,0,62,0,0,8,0,0,0,7,738,0,0,0,1,0,0,0,0,3,95,0,435,0,567,0,0,460,0,0,0,0,0,0,0,9,0,49,69,6,3010,280,0,1098,5,13,0,0,0,10,0,0,2,0,0,0,0,1,59,15,15,3,153,159,1,88,90,0,0,0
